CASP3 MDM2
RS3 STK4
RAB34 RILP
RL3 ZN622
MLL1 PR15A
MYC T131L
HTSF1 NIBL1
F136A LSM1
CUL3 PYR1
APC4 CCNB1
DHYS SRP09
NOS2 NPM
MDC1 SELR1
RS19 RS9
DP13A TERA
ARP5L RG9D2
A4 CK045
MMS19 PDE3A
DNPEP NEDD8
CSN4 P53
SDCB1 SOX4
MED29 RPAB3
1433E ARHG2
ANR17 APC
MCM6 VCAM1
PIN4 TIM44
DSG2 PAN2
FBX6 PCNA
ARFG1 KC1D
FETUA PGS2
CASB NEK8
ILF3 NUPL1
CP057 PRP19
FANCI SIR7
HCLS1 SH24A
HNRPU RLA1
HMGA1 ORC2
MDHC PRDX5
F122B NRF1
TBK1 TCPE
PAIRB PHKG2
LMNB1 ROA1
CSN5 RANB9
IF16 SUMO2
DNJA2 RING2
RING2 THOC2
EPC2 EZH2
PIAS1 STAT6
FRIL KNG1
GSDMA PRKN2
CBP PAPOA
MCTS1 UBP5
ERLN2 HDA11
ATG5 SYUA
CAND1 CH60
IPO7 SOX2
CDC5L DDX42
SART3 TR150
DLG1 IRK2
GNAQ GNRHR
ACTG KAT5
CUL4A DCAF6
PCY1A RHOA
ACOT1 NEDD8
BNIP3 NRF1
ANDR G3P
FLI1 SMAD9
ACTZ NU133
CSTF3 IKKE
ACTC LASP1
NUP98 PDC6I
ARHG2 SUMO1
1433Z H10
RPAP1 RPB2
CERS2 FLOT1
ELAV1 ZN426
CSK22 WDR48
H2AX SMCA2
IF6 UCHL1
CASP7 DESP
AAKB1 NXT1
CDK2 CTNB1
DDB1 PWP1
PARD3 PLCB1
IP6K2 PLS1
ADIP ZGPAT
DDB1 HD
ARGL1 CDC5L
2A5B PP2AA
PNKP TCOF
CCNB2 MCM2
ERCC8 SSBP
PRGC1 SRSF6
EF1A1 MYOME
HNRPR PEX3
EME2 MUS81
ANDR HS90A
GCR HMOX2
NUDC2 S23IP
TRIM2 UBE2W
OGFR TRM6
BLM RFA1
THOC4 VIR
BRCA1 ZN350
PAPOA RRAGA
IPO4 TP4A3
COX6C UCRI
FMR1 MEOX1
LMNB2 PAN2
ESR2 TT21B
BGAL F10A1
GRB7 KPYM
BTG3 CNOT8
MDM2 METK2
KHDR1 PACN1
CCHCR KPCG
ARF6 PAIRB
MED28 MED31
CA124 PHB
PLK1 PSB2
E2AK2 RL15
CD2B2 PSF3
FINC PO210
KAT2A NC2A
CDK2 PUR6
CUL1 TF3C5
G3P SIR1
CUL3 LDHD
NOTC1 TBL1R
PSA2 PSMG3
MRP2 VAMP2
NRF1 U2AF1
DLK1 GRN
EXOS6 EXOS7
HPT RL11
ANXA7 PDCD6
PPARG RB
AKT1 RCD1
1433Z ALDOA
AMFR1 XPO2
NUCB1 PGH2
RRAGD RYBP
LEP STAT3
ACTB MYH2
EFNB1 EPHA6
BCL2 RRAS
HS905 RL5
LONF1 MARH7
CCZ1B FYCO1
AMFR1 TIM50
SNTG1 TGFR1
NFIP2 NRAM2
MY15B NEDD1
KAP2 NED4L
IF2B2 ROA1
IKBA TBB4A
HS90B NHLC1
IKZF1 RA51D
SF01 ZC11A
PRP31 STRN3
DCTN1 PP1A
GALA GALR1
CISY UBL4A
EGR1 PITX1
CRCM PSA
PTN11 SGCG
KS6A1 RL17
PRAF3 XRCC1
SOX2 SP130
ITA4 NDUA2
MLRV UBP6
PHLA3 TNPO3
SAHH2 UBE2B
SMD3 ZBTB1
ATPB NDUA2
GNPI1 TRNT1
AP2B1 LCAP
FBX6 TERA
ITPR1 PLCG1
CUL1 FBX21
ACTS NCKP1
BRCA1 POLH
CCL16 CXCR5
ODPB SMD1
APOE CDC37
A4 CDK18
HDAC1 KLF4
HNRPQ LYAG
AT1A1 RGL2
NUFP2 SUMO3
CENPU SUMO2
PRP8 ZN830
CREB3 NFIL3
MESH1 NMI
RAB5A VPS45
GBRL2 HPRT
HTRA2 PSN1
RS6 TSR1
PAF SRRT
NDUS7 NU1M
RPB2 TAD2A
HS90B KCC2A
K1C18 K2C72
CH033 NGEF
CCL5 SDC1
CHK1 HECW2
DOCK7 PAN2
1A01 TAP1
CE350 NUP98
CBLB HNRPK
CDR2 NECD
ILF2 MCM3
CIAO1 PRI2
AP2M1 CLH1
TAF1 TCP4
BYST UBD
RS25 RS7
CASP3 TRAF2
CDK14 IGHA2
PP1A PRR16
ASB3 S10A9
3MG HDGF
NEDD8 UBP11
CSN6 LARP4
RL4 RS17
BAG2 TRAF6
MAGB1 SRPK1
HUS1 RAD17
BCKD TERF2
FANCJ PMS1
CP250 VASP
ITA4 MBNL1
PDXD1 TERA
M3K1 SSRD
PRDBP RS26
P53 PEO1
EIF3L RRN3
BMS1 GRK5
MLP3B TBC15
HSP71 PACN2
AZI1 MIB1
DYRK2 H31T
IMPA2 PLCD3
SE6L2 UNG
CD44 ERBB4
PARP1 SMCA1
BRPF3 NCK1
TRI55 UBP28
ITSN2 TRIO
CENPA CENPH
ACD TE2IP
BIRC2 XIAP
HES1 JAK2
GSHR RB
CAND1 IF2B2
ACK1 KCNA5
IRF7 PALD
CREL2 RCC1
DAB1 ERBB2
CBWD2 ECHM
CARM1 TERF2
BMI1 EZH2
POTE1 RS8
MCTS1 UBA1
ESR1 FOXO4
RPC1 RPC2
AL1L2 ICT1
LCK TNFL6
PPIC UBQL4
TRAF5 TRIM8
EIF3D RAD21
AAPK1 RL29
FEZ1 SPRL1
APOA1 ATPB
CH60 EGFR
HDAC6 KPYM
CDK6 RBM23
A4 IF4E2
CUL4A K1C24
FINC RL18
BRCA1 DBF4A
PELP1 SIR7
SQSTM WDFY3
RS3 TRAF1
AT8A2 UIMC1
ESR1 TBB1
GRB2 SHC2
RS30 TOPK
CDC27 FBX5
MIA40 RL10L
IPO5 MLP3A
1433Z MK08
RNF11 UB2D2
STK24 TFG
MUSK PZRN3
RPGF1 SRC
TRAF2 ZBT16
TRI35 UB2D3
ATF2 VDAC2
GRIA1 HOME1
CBX6 LYN
NDUA2 NU4M
ESR2 GBB3
IKBA KBRS1
ALDOA ESR1
SIR7 UTP20
3MG RFA1
SKT VINEX
PUR6 SUMO1
SRC VINC
FBX6 RUVB1
ACHA2 ACHB4
CAC1A PGBM
ITB5 TENC1
ESR2 VPS41
MLP3B SC24C
ATX1 MLL4
HACD3 HECW2
CSN1 IRF8
NFYB TAF11
GDF8 SGTA
DESP PKP3
SMAD3 TF65
CSN1 CSN4
DMRTB RFOX1
CEBPB HMGA1
PAR11 RN114
SOX2 TIAR
DUT ERR1
ASCL2 MLL3
DEST SLIRP
HDAC3 SP30L
HS90A ZNF74
ATX1 R3HD1
DHX15 NOP58
ELAV1 YPEL5
GSK3B ZN227
CP059 KDM1A
PRP31 RBM25
A4 MP17L
CDK9 STK4
PABP4 PAF
ATPA LRRK2
CD81 H2B1H
FANCB FANCL
DDB1 NXF1
CUL1 PRDX6
GLNA PIAS1
CALM KAPCA
CCR2 TPST1
RGS2 ZN579
MDM2 UBE3A
GOGA2 GPS2
MCM3 PSA3
1B07 FHL1
CSK2B PAXI1
CSK21 PRKDC
PRS7 TAU
STX4 STXB5
CIAO1 ERP29
TCAM1 TLR2
ILK MIF
DYN3 NRF1
CLH1 TRAF2
IGF1R RD23B
DAB1 PCD18
ESR2 TF3C3
DDX21 PCKGC
CSN5 SPN90
CLPX RING2
ATX3 PICK1
BCL3 REL
CPSF5 VIME
ARP2 CALR
CPLX1 S10A9
ELN FBN1
MAGD1 PLK1
EXOSX XRN1
EP15R GRB2
SUMO1 TXD12
DAB1 LRP8
CO5A1 ITA4
NCOA3 RARB
MIP18 UBP4
HDA11 NDUAA
RAB13 TGFR1
MED11 MED8
DREB PROF1
MK06 RL10
MCMBP NRF1
ARF6 SF3A1
NAT10 OTUB1
POTE1 RCL
A4 ZN574
1433Z PABP1
RL7 RS6
GOSR1 STX5
1433G TINF2
NONO SCRB2
LSM3 RUXE
EIF3B EIF3H
3MG GSTM3
CX04A MT2
PKD2 RL6
EIF3D EIF3F
P55G TXK
LCK ZAP70
GDIR1 XIAP
HS90A ST38L
PTN11 SHPS1
MEP50 MYC
SOX6 UB2J1
TNR21 TRADD
CAND1 RL23A
A4 RAI2
CHK1 IKKA
FBX6 ITFG3
MIPT3 TAB2
APEX1 NXF2
CCBP2 CCL3
P5CR1 RING2
ATPB ATPF1
CYBP KDM4A
FGF19 FGFR3
AAKB1 GYS1
EZH2 KAT7
SOCS1 TPOR
ITCH WWOX
RPA2 RRN3
BIRC8 SUMO1
IGBP1 RBM12
CD47 GNAI1
ARL1 ASB1
GCN1L MED9
LAP2A VCAM1
NCOA1 PRGR
GATA3 UBP21
NDEL1 ZN197
CTGF ITA5
ARHG6 CDC42
HDAC1 RARA
LAPM5 RL40
DHX30 GBRL1
ATX1 EHMT1
AP2A1 EHD1
BRE TFG
ILF3 P5CS
NCK1 TGDS
CASP8 PDIA6
ESR1 ING1
APC5 UBE2C
A4 IFNA5
CDC23 T22D4
CPIN1 GLRX3
TBCA TNIK
ANM3 HIRP3
PRIO TAU
COIL NUD18
ELAV1 TOLIP
CCD50 RIPK1
ACTY KITH
KDIS MYC
IMDH2 RRMJ1
TR112 TRAF6
ASB3 HS90B
IL11 IL6RB
ATPB ROA3
PAOX PEX5
MTMR4 ZNF8
CHD2 SRPK2
LMNA WWOX
LRC40 MEPCE
CIR1A ISG15
M3K7 STAT3
AKT1 GAB2
SVIP TFR1
MED19 PPIG
PRS7 SIR7
DHRS2 TCEA2
EHD4 FETA
NEBL ZDH17
RBBP6 WBS16
ELAV1 RPRM
ADT2 RDH13
GBRAP LGMN
FKBP8 PSA4
PP1B RORG
MPC2 RLA1
UBP20 UBP28
PARP2 PRIC2
P53 VRK2
CHK1 HS90A
FYN JAK2
C1QA PP1G
IGBP1 PDIA6
ADSV PI51B
CFDP1 DMAP1
CHRD1 PAK1
CDN1A ODPX
PGBM SPRC
ESR1 U5S1
FKBP4 MCM3
DNJC5 ECE1
KAPCB TNR16
HNF1A RYR3
CBR3 UBP3
MARK2 PHLP1
GFI1B IFFO1
M3K1 TBB4A
GLCM NUDC1
RPB7 WWOX
SKP2 UFD1
CBX1 SV422
NMT1 RFC4
C1TM CASP4
RBMS1 UK114
MD1L1 TEX11
CENPR MK06
M3K14 RL1D1
MCM7 UBE3A
A4 TRAP1
MPCP RL27
RL18A UBL4A
ARNT EP300
1433T MYH7
ABLM3 MCM7
ANK2 SGMR1
ARRB2 C5AR
CAND1 NCBP1
SMRC1 WWP2
ACLY MCM2
RL21 RS27L
AKT1 CBP
DNMT1 MECP2
SF3A1 SMAD3
ITCH RPB3
ARIP4 SUMO2
UB2L3 USP9X
ACL6A MK14
JUN PIAS2
HD PML
ELAV1 MED9
NOP2 SUMO3
AURKB SUMO3
DYHC1 HTSF1
GDPD2 HEXDC
ARFG1 KITH
CDC20 CDC26
RRAGA RRAGD
PHB SUMO4
A4 SEPT9
RL18A RS3A
BMI1 RSRC1
COR1A FHL3
RL19 RS12
NRF1 SENP3
RS19 RS2
RING1 UB2D3
ARI5B HDAC1
BAG3 NR2CA
LENG8 RHXF2
MYD88 TNR16
JAK1 MK03
E2AK2 RL35A
1433G CLK3
DGCR6 MBIP1
1433G GAB2
PCDH1 SMAD3
NUCL RFA2
BANP PML
SSA27 TBB6
CCR1 CCR3
BAG1 RAF1
RTN4 SPG21
COPB2 CRCM
CRYAA LALBA
IKBE PP6R2
POP5 RPP14
SIR1 TIF1B
SP16H SREK1
Z512B ZMYM2
IKKE IRF7
KITH MSH2
ADAM9 SNX9
ARP2 CUL3
1433Z EIF3G
SOCS3 TFR2
CUL1 PSA1
H90B2 TOM34
CATB INS
SMAD1 YAP1
HECD1 TCAL4
GCN1L MED29
AT2A2 CFTR
1A01 BAP31
CASL SMAD3
DRD2 IRK9
RING2 SRSF1
DLDH MLP3A
1433G DDX27
RBM14 S10A9
GNAQ PTAFR
DVL2 MCRS1
GNAO RNPS1
H13 MK14
ACAP2 NEMO
ESR1 FLNB
CADH5 SHC1
CBX6 CD158
ARF6 GTF2I
EF2K MK12
CLIP3 CYLD
NU205 ROA1
AGO2 RL3
NRF1 PAPD7
ADRB2 IDHP
GRN TOP3B
PLAK PTH2
GBRAP HSP7C
LPP NPL4
CTBP2 RL17
1433E TRIPB
TPM3 VDAC1
BAD WASF1
ROAA SUMO1
CDK9 SNW1
E2AK2 RS20
NU107 SUMO2
NOP58 TADBP
PIN1 SSBP2
RU2A VCAM1
UBQL4 WAC
ASPM PLK1
RFA1 RL19
AKA10 KAP2
BAG3 DDI2
1433B MYCB2
IF172 SPRE2
1433S ITCH
CUL4B IF5A2
ITA4 KAP0
ALR ASCC2
IL1A S10AD
CDT1 ORC1
CDN1A UBB
HMGX4 T22D1
IGF1R VEGFA
FBRL RING2
BAHD1 KHDR3
DCP2 ELAV1
CSN3 CUL4B
MARCS TRAF6
HNRPL IF4A3
ACK1 SMUF1
B2MG CD1B
IFT88 SPF30
MSL2 PAF1
BCAR1 FES
JPH3 PP1A
BMI1 GPTC8
ACTBL STK24
NANP NRF1
OSGEP RPR1B
GBRL1 KPCI
NU153 XPO1
GBB1 HDAC5
CCR5 STA5A
K2C8 MK03
RNF10 UBE2W
EZRI SPTA1
HAX1 TF65
1433F MAST2
TAU TBA1A
CFTR MIRO1
AKT1 GRP75
CSK2B F264
NAKD1 STMN1
FINC RLA2
NRF1 RENT1
GRB2 PLD2
COPG2 MYC
GBRB2 NRF1
DHX8 SMAD2
CK2N1 NMDE2
KHDR3 SPB5
SMAD5 ZBT44
CTBP2 EF1D
HNRPM PUF60
MAML3 ZBTB1
SYF1 WWOX
DYN1 M3K10
TCEA1 UBAC1
CCNH MCM7
BIRC3 TRAF6
PAXI PTPRO
DDX21 WWOX
OS9 RBX1
INT1 ZN687
NELFB RL23A
CAV1 LRP1
UB2V1 VATF
RL37A RS19
RN111 UB2D2
PUR6 SPT5H
AHI1 SMYD2
CRYAB VPP1
GBRB1 UBQL1
FGFR3 HS90A
ELOC WNT7B
BRSK2 WEE1
PTPRB TEC
RAB5A TNFA
RIOK2 SMD2
HS90B STAT2
FAK1 TRIP6
PSB6 PSB7
CHK2 P53
EP300 UBQL1
PLCG1 RHOU
AP1M1 ZBT8A
CAN2 ZDH17
IGBP1 ZFY19
CAB45 Z512B
PDCD4 SUMO2
RNF8 UB2E3
FEZ2 PDCD7
SRSF5 TMX2
MYH9 TERF2
PTPA STRN3
PA2G4 VPP1
PLIN3 UBA5
MLL5 MYB
FINC HDAC1
DDX47 GBRAP
RABE1 UACA
BRE1A SMUF2
BARD1 HP1B3
CSK21 RNPS1
CAH1 MK06
STA13 TBA1B
GLGB SUMO1
CUL9 K1549
GNAI1 OCAD1
RL22 RLA0
APC11 MKRN3
CCNB1 CDN1A
A4 HPBP1
BCL3 NFKB2
PI51A UBD
ACHA4 VISL1
CDK2 DHRS1
P3C2B PLCD1
ERCC2 STIP1
NFYC TAF6
PARP1 THA
PSA2 PSB2
DHSA NDUS8
CDCA2 MBD4
MED29 TMLH
SSRP1 TRI33
PACN2 UGPA
BTBD2 RFWD2
S10A1 SMAD2
CUL3 RM12
EF1G EID2B
CDK2 CYTA
ASB2 ESR2
PIT1 PITX1
UBE2S UBP7
ACPM SMYD3
TP53B TRPS1
CKAP5 TFAP4
DGCR6 KLH12
AL1B1 MYC
NEDD8 WDR1
CEBPB TIF1B
GFAP MEN1
CYH2 VPP2
VEGFA VGFR1
APC MD2L1
CNOT1 CNOT2
HS90B RB40A
THG1 TPRKB
ENPL KCNQ4
AKT1 PKN2
UFD1 UN45A
DHX9 DSRAD
CDK5 RS19
GHR NCK1
CH10 MDM2
CS060 KITH
DISC1 KALRN
ARF6 XPO5
DDX21 ROA1
INT1 SUMO2
PAF RL23A
A4 RD3
ESR2 LYAR
FGF12 JIP2
ARHG2 PAK4
MLP3B PLEC
CATB PGCA
CFTR HDAC6
ANR28 FLNC
HDAC2 VDR
LTOR1 RRAGA
GBRAP MLP3C
MSH2 RFC1
CDN1A DTL
AT2B1 KAPCA
P3C2B PLCB4
NRF1 S12A6
GLYM LARP1
ARNT TAZ
H32 KDM4C
IMA2 PRP31
A4 IDE
ARPC3 WASL
CA114 NRF1
TNF12 TNR12
HSP74 PP1A
COCA1 MYPC2
DMWD HBB
ITPR3 PDIA1
CC85B VPS72
CBX3 IMA4
HDA11 NUP85
CC90B NACA
IL7RA JAK1
ELAV1 ZN217
CADH5 PLAK
CRKL LCP2
FYN PTN11
HS90B WNK4
LAS1L SMRCD
BAX IL3RB
GRP75 SUMO1
EPOR SHIP1
CDC5L FEN1
ITA3 LAMA5
ATS4 FURIN
UB2D3 UBS3B
A4 BAP31
CDC5L RU17
FAF2 UBP19
HNRPD YBOX1
CAPS1 RT27
CEP76 F90A1
CCL13 CCR7
IL7RA RSMB
EF1G SDCG8
ERBB3 SHC1
KPCA TEP1
BID ERG28
DDX23 WBP4
CELF3 SOBP
MED1 NR1I3
EWS SPF30
PRP31 PRP6
OLA1 SNW1
BHE40 FXL15
MARK3 TAU
GFI1B NOTC1
AAKG2 GUAA
ANFB ANPRC
1433Z ACTS
ARI1A BAZ1B
GRP78 IKKB
E2AK1 NRF1
HDAC2 LMO4
DC1I1 KLC3
CCNC GPC4
RPAC1 RPB11
HDAC6 KSYK
BAG1 DNJB1
CSK21 HTSF1
CEP57 SPTA2
BCLF1 PAF
CSN3 CUL5
UB2V2 ZNRF1
RORA VPRBP
PLRG1 U2AF2
DDX24 GBRL2
EGLN INHBA
P55G RRAS
STK24 TBB5
I36RA Z512B
CREB3 RRAS2
HDAC1 PB1
RS10L RS4X
TRIM1 UB2E2
CDK2 CSK22
AXA2L UBP53
RPN1 VDAC2
MCCB SUMO1
HNRH1 ICAM1
MDM2 TBP
CNTF EXT2
AP2A2 PAN2
RIOK2 RL29
CDK4 PRDX1
MED6 MED9
SRA1 UBE2Z
ERG28 HNRL1
MK01 PP2AA
CTNB1 IGF1R
PRPK SYNE1
RYBP UBP7
AKAP3 ROP1A
GA45A SYQ
GBF1 TERA
PRS8 TP53B
SAS6 STIL
AK17A MDFI
SH23A TS101
EF1A1 NONO
DYN2 ZNT5
FINC RL29
PEX19 TMM54
CIP4 DYN2
EXOSX TADBP
IKKE STRAP
SMG1 TBG1
CAV3 TEBP
SMAD3 SMRC1
LYRM4 PVRL2
1433F ARHG2
CDSN UCHL5
CSK21 ICAM1
2AAB SIK2
TBCD XRCC6
CDK2 HMGN2
PAN2 RL13A
NRF1 SAFB2
ARRB2 SL9A5
1433T LYST
BAG2 CDK5
TNNI3 TPM2
CCR10 GRK7
1433T CAN1
IF6 MYL6
EIF3F VINC
AATC T120A
PLEC SNW1
CRCM MCM4
BIRC2 GSK3B
MAGAB NCOA2
A2MG IL1B
ADRB1 DLGP2
EXOS2 GBRAP
K1C18 PAN2
CSN5 MPP5
TXTP YBOX1
MKNK1 TNIP2
BNIP2 BNIPL
TAF11 TAF2
FYN XRCC1
DDAH2 MKNK1
PAXI1 PER1
DHX15 NPM
CBP MIER1
FKBP4 NUDC3
TRI38 UB2E1
A4 MBD1
NRF1 RS16
EGFR IPO5
PI4KB PK3C3
GBRL1 PLEC
PP1G PP1R8
AAPK1 NTPCR
NIBL1 SYTC
CC032 CDC5L
K2C79 LGR4
ABC3F KAPCA
CHK2 NR4A1
ADRB2 IDH3A
ASNS STRN4
RM12 SUCB1
MDFI SL9A1
KC1E MYL6
EP300 HXB2
COR1A DKK1
PIAS1 PP1A
DDX56 DHX57
IGBP1 THADA
CDC37 PRDX2
AGO1 CNOT7
MYC WDFY3
PAR1 PDC6I
KPCD LMNB1
A4 AN32B
DEST SOMA
CUL1 GRP75
NED4L RSLAB
RN103 UB2D3
ATM BLM
ARRD3 NEDD4
GALT1 SC23A
A2MG GRB2
CRKL RPGF1
ECE2 NDUS1
PA2G4 RL15
CSN4 JUN
EF2 GBRL1
HS90B PIM3
IFIT2 RUXE
MED23 PUM2
GCP2 GRP75
CXCR2 IL8
RARB RXRG
2AAA TAB1
CPVL M3K3
NEDD1 ROA1
THOC5 ZN830
5NTC ASB2
CAD24 CTND1
PP1RA SH3G3
CNBP1 ELAV1
MK03 TRI54
LRRK2 RL19
ILF3 SF3A2
P53 SPB9
K0664 MCM7
BUB1B DNMBP
TERA UBXN8
MY18A SMAD2
CWC15 PRIO
APOB RGF1B
P85B RED2
COPG1 T22D1
CADH1 FER
GABPA TYY1
BLM MIB1
COM1 NEMO
T2FA TAF11
FLNB PRP8
41 PNPH
CK5P3 TBG1
BMAL1 HIF1A
MCM4 NCKP1
RAD21 S10A9
BMI1 DYL1
MDR1 PHB2
HBA NP1L1
KAP1 LIPS
ST38L STK24
CATC SUMO1
APC1 TP53B
CD2B2 RBL1
EFTU RL17
MSHR RIPL2
GNA13 PG12B
CATG PAR3
SLX4 TERF2
OCRL RAB6A
IDH3B MMS19
EFTU IF6
CSK22 NOP58
I2BP1 SH3K1
PAF PLBL2
CRK DOCK3
MST4 RS11
DMAP1 H2AZ
SC22A USO1
ERCC1 TAF7
PHC1 PP1A
CD2A1 TBB4B
I10R2 TYK2
IF4A3 STAU1
HSPB1 SRTD1
GTR1 SUMO1
BACH TINF2
BAG1 SIAH1
ATPO MYC
AAKB2 KKCC1
CFTR MED12
ICAM1 ITAM
PUR2 PUR6
ACTN2 KAT2B
PROZ THRB
CSK21 MCM3
MINT MTG8
ARRB2 OX1R
GRB2 PAXI
ESR1 OXSR1
CD2A1 RSMB
COIL HABP4
ANM5 WWOX
GRB2 HS71L
CHIP NUBP2
SNX4 VPP1
KALRN SUMO3
EXOS2 HDGF
NEP1 RFA1
SRC8 UPAR
CAND1 MOV10
LFG4 TMCO1
ILK SV2A
NUDC3 PIWL4
MYBB NCOR1
CK5P3 RL36
ANM6 FKBP7
PO5F1 RD23B
BAZ1B SMRC2
UBP13 UBP5
A4 PRC2B
A4 PHLA3
IL8 PMGT1
CUL3 NISCH
RASK ZDH17
AP1B1 SIR7
CHD4 NAB2
CP250 RT09
CNDD3 SLX4
PRP6 SAP18
CSKP GRIK2
UBE2C UBQL1
ARP2 ARP3
MYL6 PINX1
GBRL2 RL35A
HES4 LRIQ1
APBA1 STXB1
KANK1 WASF2
APEX2 NINL
PEX14 ZHX1
IF5A2 P5CR2
CNOT6 TNR6A
COIL FXR2
RAD21 WAPL
TOP2B VPP1
EF1A1 ZNF16
ASF1B UBC9
BMI1 PHC2
SHLB2 TBCD
MOG1 RANG
LNX1 PAK6
SDC2 UGPA
RT02 RT16
RPA49 UBF1
HDAC5 NFKB2
WDR33 ZN622
KPCB PKCB1
PAF SUGP2
CBX3 RELB
FEN1 RAP1A
DHSO RD23A
SRC TNF11
GNA13 PAR1
BTBD1 CSN3
KAPCB RL22
KITH TBB2A
DNJB6 TITIN
CDK2 TIF1B
EIF3E NEDD8
KIF1A TRI27
MK13 PROF1
PSA2 PSME4
NC2A RBTN2
LEG3 TAGL
HIF1N VHL
S13A3 VIME
RT06 SRBP2
G3P GSHB
ARHGA UN13B
FAF1 TLN1
CO4A4 ONCM
1433T DAB2P
EZH2 WWP1
BAG1 PR15A
ARIP4 GCR
EGFR LRRK1
FES STAT3
ARHG8 UBP11
BLMH SUMO2
NELFD SERF2
CUL3 HCFC1
PLIN3 PP4R2
CCKN GASR
MOB2 ST38L
JAK2 STAM2
H2B1C VHL
1433Z KCRU
DDB1 PHF1
NMI TBA3C
POTE1 TINF2
CD2 PPIP1
PHS SYT1
41 MARE1
RUVB2 SRRM2
P85A VAV
NDUA2 NDUB9
DHX9 IF2B3
CTBP2 SUMO2
SLN12 SUV91
BTBD1 NEDD8
CSN6 RL38
CD19 VAV
CENPK SOX6
3MG FILA
CUL3 WDR35
ITA6 RSSA
HEYL SMAD7
CITE2 LHX2
HD MBD4
RS3 UBXN6
ATX7 UBP22
P53 SMRD1
LDOC1 PSA1
GBRL1 RBM34
MLP3B RAD1
CCL25 CXL13
HYPK ML12A
GRP75 THB
LMO4 PIPNB
ALEX GNA11
BAG2 HNRPU
ABCF3 CDC5L
ERCC8 TF2H2
HDAC3 RCOR3
NH2L1 RS24
MMP9 TENA
RGS14 RND2
C1QC FINC
MPIP3 PIM1
RPAP2 RPB1
CASL PK3CA
IKKE SF3A1
BT3L4 NACA2
ICAL PAF
3BP2 VAV
DDX5 SRRM2
INADL ZO3
HIPK2 NKX21
PP1A STAU1
NOP58 PHKG2
PP1G STAM1
ARP8 NFRKB
NEDD4 SMAD3
CTND2 SPHK1
MK10 MOES
RS13 WIBG
AKAP8 NRF1
SCOT1 VAPB
UB2D2 UBTD1
A4 GON2
PTBP3 RBM39
ESR1 TADA3
FANCM FBW1B
DLG1 MPP2
BCL6 RHG35
ARI1A REQU
CADH1 MD2L2
PDPK1 PTPRC
BASP1 RD23A
NRF1 RGPA2
NCOA1 NR5A2
PSD10 PSMD8
CHIP FOXP3
MAD4 SIN3A
AKT1 LT4R2
OXSR1 SMUF1
AASD1 TBB4A
GPDA MDHC
HNRPD HSPB2
RAN SUMO1
ILF2 RL31
KCRM MYOC
MID51 TIM23
G6PD HSPB1
3BHS7 ICAM1
CAB39 STK11
K2C8 NOS2
HNRH1 TAB2
ASF1A ZDH17
CUL2 NFRKB
CRIP2 EF1G
NEDD4 PPARG
ANR52 KC1E
ATPA FBX6
IGHA1 MK14
DLDH GTR4
EF1A1 PTN13
ADNP NFIA
RSMB SMUF1
CBLC FGFR2
AIP PPARA
SARNP SRCAP
PICAL PLCG1
HNRPU PRP8
NEMO VAMP3
U520 UBD
ANXA1 ASPP2
AP2A1 EPN4
PACN1 WASL
ILF3 SNUT1
VPS72 YETS4
AKT1 PPR3A
EMAL1 TBA1B
GRB2 SOS1
RL9 RS6
DYHC1 MCCB
ARBK1 NPM
NACA2 RL32
HIF1A KDM3A
LMX1A TFE2
LRC4B UN13A
PSMD6 RS3A
NAA38 RM48
CCR5 FAK2
DNJA1 TNR1A
KDM2A SMAD3
CCL19 CCR10
CRCM PDCD5
CBLC NTRK1
MED28 RPB2
LYAR PRKRA
DAXX PARK7
DBF4A MCM5
HDAC8 MTG8
ASXL1 CBX5
CENPX P53
CK057 ELAV1
CUL1 FAF1
ROA2 UBL4A
M3K14 RLA2
FOXO1 KC1G1
CSK2B MBD4
MYC ZFHX3
NEDD8 RANB9
ATPA KC1A
L2GL2 PAR6G
LTBP1 TSP1
HNRL2 SYIC
PM14 U2AF1
ELAV1 GBB5
PTBP3 XRCC6
MED1 PIT1
LRIF1 SPB9
PRDC1 RTN3
HERP1 XRCC6
CNBP PABP3
KLC2 SLAI2
AP5Z1 MDFI
PA2G4 RL30
POTE1 ZBED2
CUL2 PABP4
MYL6 UBP46
OPTN UBB
ACTB DHB4
GSKIP PEX19
RRAGC RRAGD
CK5P2 MAGH1
RS15A RS27
ANXA7 TRM2A
KAT5 PPARG
RS12 SMUF1
CHM1B ELAV1
BMI1 REPI1
HNRPQ SF3A2
PRC1 TACC2
ELAV1 TUFT1
FBX6 LIFR
NIF3L PFD5
DLGP4 SHAN3
CBP CITE1
DGCR6 TERA
RL17 RL31
PCKGC PERQ2
RL31 XPO6
MLH1 ORC4
ILK MIRO2
ALBU IGHA1
MED31 TAD2A
CETN2 PO5F1
ACTB CUL1
AAPK2 TRIP6
INT5 RPAB5
GRSF1 ICT1
ERBB2 TENC1
ASF1B CDAN1
EIF1B SRP14
PSD11 TLE1
EXOS7 MPP6
KRT85 PKHB2
SYFA UBD
BRE1A CSN4
PAF SYRC
LGR4 SYEP
DNLI4 OSTM1
IRK2 IRK4
ARRB2 PPM1B
HSP74 TRIA1
SFPQ SRRM1
GRB2 MINT
CAH12 CASP
ANM6 HXC4
IKBA TRAF2
CDC5L RL13
CEBPE SPI1
BACD3 UBP13
ELAV1 OPA1
